trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled
1_PSCO_0_13,7:41:44,7:41:44,143,12,3922
1_PSCO_0_13,7:42:52,7:42:52,42,13,4299
1_PSCO_0_13,7:44:36,7:44:36,102,14,4874
1_PSCO_0_13,7:44:45,7:44:45,114,15,4926
1_PSCO_0_13,7:48:34,7:48:34,133,16,6198
1_PSCO_0_13,7:49:22,7:49:22,113,17,6467
1_PSCO_0_13,7:50:00,7:50:00,125,18,6679
1_PSCO_0_13,7:52:33,7:52:33,69,19,7528
1_PSCO_1_13,7:30:00,7:30:00,69,1,0
1_PSCO_1_13,7:32:33,7:32:33,125,2,849
1_PSCO_1_13,7:33:11,7:33:11,113,3,1061
1_PSCO_1_13,7:33:59,7:33:59,133,4,1330
1_PSCO_1_13,7:37:48,7:37:48,114,5,2602
1_PSCO_1_13,7:37:57,7:37:57,102,6,2654
1_PSCO_1_13,7:39:41,7:39:41,42,7,3229
1_PSCO_1_13,7:40:49,7:40:49,143,8,3606
1_PSCO_1_13,7:41:30,7:41:30,132,9,3836
1_PSCO_1_13,7:45:50,7:45:50,99,10,5280
1_PSCO_1_13,7:46:47,7:46:47,6,11,5595
1_PSCO_1_13,7:47:31,7:47:31,144,12,5841
1_PSCO_1_13,7:48:04,7:48:04,123,13,6023
1_PSCO_1_13,7:48:46,7:48:46,119,14,6259
1_PSCO_1_13,7:49:30,7:49:30,98,15,6506
1_PSCO_1_13,7:49:37,7:49:37,83,16,6543
1_PSCO_1_13,7:50:21,7:50:21,19,17,6787
1_PSCO_1_13,7:51:38,7:51:38,22,18,7216
1_PSCO_1_13,7:52:34,7:52:34,79,19,7528
1_PSCO_0_14,7:40:00,7:40:00,79,1,0
1_PSCO_0_14,7:40:56,7:40:56,22,2,312
1_PSCO_0_14,7:42:13,7:42:13,19,3,741
1_PSCO_0_14,7:42:57,7:42:57,83,4,986
1_PSCO_0_14,7:43:03,7:43:03,98,5,1022
1_PSCO_0_14,7:43:47,7:43:47,119,6,1269
1_PSCO_0_14,7:44:29,7:44:29,123,7,1505
1_PSCO_0_14,7:45:02,7:45:02,144,8,1687
1_PSCO_0_14,7:45:46,7:45:46,6,9,1933
1_PSCO_0_14,7:46:43,7:46:43,99,10,2248
1_PSCO_0_14,7:51:03,7:51:03,132,11,3692
1_PSCO_0_14,7:51:44,7:51:44,143,12,3922
1_PSCO_0_14,7:52:52,7:52:52,42,13,4299
1_PSCO_0_14,7:54:36,7:54:36,102,14,4874
1_PSCO_0_14,7:54:45,7:54:45,114,15,4926
1_PSCO_0_14,7:58:34,7:58:34,133,16,6198
1_PSCO_0_14,7:59:22,7:59:22,113,17,6467
1_PSCO_0_14,8:00:00,8:00:00,125,18,6679
1_PSCO_0_14,8:02:33,8:02:33,69,19,7528
1_PSCO_1_14,7:40:00,7:40:00,69,1,0
1_PSCO_1_14,7:42:33,7:42:33,125,2,849
1_PSCO_1_14,7:43:11,7:43:11,113,3,1061
1_PSCO_1_14,7:43:59,7:43:59,133,4,1330
1_PSCO_1_14,7:47:48,7:47:48,114,5,2602
1_PSCO_1_14,7:47:57,7:47:57,102,6,2654
1_PSCO_1_14,7:49:41,7:49:41,42,7,3229
1_PSCO_1_14,7:50:49,7:50:49,143,8,3606
1_PSCO_1_14,7:51:30,7:51:30,132,9,3836
1_PSCO_1_14,7:55:50,7:55:50,99,10,5280
1_PSCO_1_14,7:56:47,7:56:47,6,11,5595
1_PSCO_1_14,7:57:31,7:57:31,144,12,5841
1_PSCO_1_14,7:58:04,7:58:04,123,13,6023
1_PSCO_1_14,7:58:46,7:58:46,119,14,6259
1_PSCO_1_14,7:59:30,7:59:30,98,15,6506
1_PSCO_1_14,7:59:37,7:59:37,83,16,6543
1_PSCO_1_14,8:00:21,8:00:21,19,17,6787
1_PSCO_1_14,8:01:38,8:01:38,22,18,7216
1_PSCO_1_14,8:02:34,8:02:34,79,19,7528
1_PSCO_0_15,7:50:00,7:50:00,79,1,0
1_PSCO_0_15,7:50:56,7:50:56,22,2,312
1_PSCO_0_15,7:52:13,7:52:13,19,3,741
1_PSCO_0_15,7:52:57,7:52:57,83,4,986
1_PSCO_0_15,7:53:03,7:53:03,98,5,1022
1_PSCO_0_15,7:53:47,7:53:47,119,6,1269
1_PSCO_0_15,7:54:29,7:54:29,123,7,1505
1_PSCO_0_15,7:55:02,7:55:02,144,8,1687
1_PSCO_0_15,7:55:46,7:55:46,6,9,1933
1_PSCO_0_15,7:56:43,7:56:43,99,10,2248
1_PSCO_0_15,8:01:03,8:01:03,132,11,3692
1_PSCO_0_15,8:01:44,8:01:44,143,12,3922
1_PSCO_0_15,8:02:52,8:02:52,42,13,4299
1_PSCO_0_15,8:04:36,8:04:36,102,14,4874
1_PSCO_0_15,8:04:45,8:04:45,114,15,4926
1_PSCO_0_15,8:08:34,8:08:34,133,16,6198
1_PSCO_0_15,8:09:22,8:09:22,113,17,6467
1_PSCO_0_15,8:10:00,8:10:00,125,18,6679
1_PSCO_0_15,8:12:33,8:12:33,69,19,7528
1_PSCO_1_15,7:50:00,7:50:00,69,1,0
1_PSCO_1_15,7:52:33,7:52:33,125,2,849
1_PSCO_1_15,7:53:11,7:53:11,113,3,1061
1_PSCO_1_15,7:53:59,7:53:59,133,4,1330
1_PSCO_1_15,7:57:48,7:57:48,114,5,2602
1_PSCO_1_15,7:57:57,7:57:57,102,6,2654
1_PSCO_1_15,7:59:41,7:59:41,42,7,3229
1_PSCO_1_15,8:00:49,8:00:49,143,8,3606
1_PSCO_1_15,8:01:30,8:01:30,132,9,3836
1_PSCO_1_15,8:05:50,8:05:50,99,10,5280
1_PSCO_1_15,8:06:47,8:06:47,6,11,5595
1_PSCO_1_15,8:07:31,8:07:31,144,12,5841
1_PSCO_1_15,8:08:04,8:08:04,123,13,6023
1_PSCO_1_15,8:08:46,8:08:46,119,14,6259
1_PSCO_1_15,8:09:30,8:09:30,98,15,6506
1_PSCO_1_15,8:09:37,8:09:37,83,16,6543
1_PSCO_1_15,8:10:21,8:10:21,19,17,6787
1_PSCO_1_15,8:11:38,8:11:38,22,18,7216
1_PSCO_1_15,8:12:34,8:12:34,79,19,7528
1_PSCO_0_16,8:00:00,8:00:00,79,1,0
1_PSCO_0_16,8:00:56,8:00:56,22,2,312
1_PSCO_0_16,8:02:13,8:02:13,19,3,741
1_PSCO_0_16,8:02:57,8:02:57,83,4,986
1_PSCO_0_16,8:03:03,8:03:03,98,5,1022
1_PSCO_0_16,8:03:47,8:03:47,119,6,1269
1_PSCO_0_16,8:04:29,8:04:29,123,7,1505
1_PSCO_0_16,8:05:02,8:05:02,144,8,1687
1_PSCO_0_16,8:05:46,8:05:46,6,9,1933
1_PSCO_0_16,8:06:43,8:06:43,99,10,2248
1_PSCO_0_16,8:11:03,8:11:03,132,11,3692
1_PSCO_0_16,8:11:44,8:11:44,143,12,3922
1_PSCO_0_16,8:12:52,8:12:52,42,13,4299
1_PSCO_0_16,8:14:36,8:14:36,102,14,4874
1_PSCO_0_16,8:14:45,8:14:45,114,15,4926
1_PSCO_0_16,8:18:34,8:18:34,133,16,6198
1_PSCO_0_16,8:19:22,8:19:22,113,17,6467
1_PSCO_0_16,8:20:00,8:20:00,125,18,6679
1_PSCO_0_16,8:22:33,8:22:33,69,19,7528
1_PSCO_1_16,8:00:00,8:00:00,69,1,0
1_PSCO_1_16,8:02:33,8:02:33,125,2,849
1_PSCO_1_16,8:03:11,8:03:11,113,3,1061
1_PSCO_1_16,8:03:59,8:03:59,133,4,1330
1_PSCO_1_16,8:07:48,8:07:48,114,5,2602
1_PSCO_1_16,8:07:57,8:07:57,102,6,2654
1_PSCO_1_16,8:09:41,8:09:41,42,7,3229
1_PSCO_1_16,8:10:49,8:10:49,143,8,3606
1_PSCO_1_16,8:11:30,8:11:30,132,9,3836
1_PSCO_1_16,8:15:50,8:15:50,99,10,5280
1_PSCO_1_16,8:16:47,8:16:47,6,11,5595
1_PSCO_1_16,8:17:31,8:17:31,144,12,5841
1_PSCO_1_16,8:18:04,8:18:04,123,13,6023
1_PSCO_1_16,8:18:46,8:18:46,119,14,6259
1_PSCO_1_16,8:19:30,8:19:30,98,15,6506
1_PSCO_1_16,8:19:37,8:19:37,83,16,6543
1_PSCO_1_16,8:20:21,8:20:21,19,17,6787
1_PSCO_1_16,8:21:38,8:21:38,22,18,7216
1_PSCO_1_16,8:22:34,8:22:34,79,19,7528
1_PSCO_0_17,8:10:00,8:10:00,79,1,0
1_PSCO_0_17,8:10:56,8:10:56,22,2,312
1_PSCO_0_17,8:12:13,8:12:13,19,3,741
1_PSCO_0_17,8:12:57,8:12:57,83,4,986
1_PSCO_0_17,8:13:03,8:13:03,98,5,1022
1_PSCO_0_17,8:13:47,8:13:47,119,6,1269
1_PSCO_0_17,8:14:29,8:14:29,123,7,1505
1_PSCO_0_17,8:15:02,8:15:02,144,8,1687
1_PSCO_0_17,8:15:46,8:15:46,6,9,1933
1_PSCO_0_17,8:16:43,8:16:43,99,10,2248
1_PSCO_0_17,8:21:03,8:21:03,132,11,3692
1_PSCO_0_17,8:21:44,8:21:44,143,12,3922
1_PSCO_0_17,8:22:52,8:22:52,42,13,4299
1_PSCO_0_17,8:24:36,8:24:36,102,14,4874
1_PSCO_0_17,8:24:45,8:24:45,114,15,4926
1_PSCO_0_17,8:28:34,8:28:34,133,16,6198
1_PSCO_0_17,8:29:22,8:29:22,113,17,6467
1_PSCO_0_17,8:30:00,8:30:00,125,18,6679
1_PSCO_0_17,8:32:33,8:32:33,69,19,7528
1_PSCO_1_17,8:10:00,8:10:00,69,1,0
1_PSCO_1_17,8:12:33,8:12:33,125,2,849
1_PSCO_1_17,8:13:11,8:13:11,113,3,1061
1_PSCO_1_17,8:13:59,8:13:59,133,4,1330
1_PSCO_1_17,8:17:48,8:17:48,114,5,2602
1_PSCO_1_17,8:17:57,8:17:57,102,6,2654
1_PSCO_1_17,8:19:41,8:19:41,42,7,3229
1_PSCO_1_17,8:20:49,8:20:49,143,8,3606
1_PSCO_1_17,8:21:30,8:21:30,132,9,3836
1_PSCO_1_17,8:25:50,8:25:50,99,10,5280
1_PSCO_1_17,8:26:47,8:26:47,6,11,5595
1_PSCO_1_17,8:27:31,8:27:31,144,12,5841
1_PSCO_1_17,8:28:04,8:28:04,123,13,6023
1_PSCO_1_17,8:28:46,8:28:46,119,14,6259
1_PSCO_1_17,8:29:30,8:29:30,98,15,6506
1_PSCO_1_17,8:29:37,8:29:37,83,16,6543
1_PSCO_1_17,8:30:21,8:30:21,19,17,6787
1_PSCO_1_17,8:31:38,8:31:38,22,18,7216
1_PSCO_1_17,8:32:34,8:32:34,79,19,7528
1_PSCO_0_18,8:20:00,8:20:00,79,1,0
1_PSCO_0_18,8:20:56,8:20:56,22,2,312
1_PSCO_0_18,8:22:13,8:22:13,19,3,741
1_PSCO_0_18,8:22:57,8:22:57,83,4,986
1_PSCO_0_18,8:23:03,8:23:03,98,5,1022
1_PSCO_0_18,8:23:47,8:23:47,119,6,1269
1_PSCO_0_18,8:24:29,8:24:29,123,7,1505
1_PSCO_0_18,8:25:02,8:25:02,144,8,1687
1_PSCO_0_18,8:25:46,8:25:46,6,9,1933
1_PSCO_0_18,8:26:43,8:26:43,99,10,2248
1_PSCO_0_18,8:31:03,8:31:03,132,11,3692
1_PSCO_0_18,8:31:44,8:31:44,143,12,3922
1_PSCO_0_18,8:32:52,8:32:52,42,13,4299
1_PSCO_0_18,8:34:36,8:34:36,102,14,4874
1_PSCO_0_18,8:34:45,8:34:45,114,15,4926
1_PSCO_0_18,8:38:34,8:38:34,133,16,6198
1_PSCO_0_18,8:39:22,8:39:22,113,17,6467
1_PSCO_0_18,8:40:00,8:40:00,125,18,6679
1_PSCO_0_18,8:42:33,8:42:33,69,19,7528
1_PSCO_1_18,8:20:00,8:20:00,69,1,0
1_PSCO_1_18,8:22:33,8:22:33,125,2,849
1_PSCO_1_18,8:23:11,8:23:11,113,3,1061
1_PSCO_1_18,8:23:59,8:23:59,133,4,1330
1_PSCO_1_18,8:27:48,8:27:48,114,5,2602
1_PSCO_1_18,8:27:57,8:27:57,102,6,2654
1_PSCO_1_18,8:29:41,8:29:41,42,7,3229
1_PSCO_1_18,8:30:49,8:30:49,143,8,3606
1_PSCO_1_18,8:31:30,8:31:30,132,9,3836
1_PSCO_1_18,8:35:50,8:35:50,99,10,5280
1_PSCO_1_18,8:36:47,8:36:47,6,11,5595
1_PSCO_1_18,8:37:31,8:37:31,144,12,5841
1_PSCO_1_18,8:38:04,8:38:04,123,13,6023
1_PSCO_1_18,8:38:46,8:38:46,119,14,6259
1_PSCO_1_18,8:39:30,8:39:30,98,15,6506
1_PSCO_1_18,8:39:37,8:39:37,83,16,6543
1_PSCO_1_18,8:40:21,8:40:21,19,17,6787
1_PSCO_1_18,8:41:38,8:41:38,22,18,7216
1_PSCO_1_18,8:42:34,8:42:34,79,19,7528
1_PSCO_0_19,8:30:00,8:30:00,79,1,0
1_PSCO_0_19,8:30:56,8:30:56,22,2,312
1_PSCO_0_19,8:32:13,8:32:13,19,3,741
1_PSCO_0_19,8:32:57,8:32:57,83,4,986
1_PSCO_0_19,8:33:03,8:33:03,98,5,1022
1_PSCO_0_19,8:33:47,8:33:47,119,6,1269
1_PSCO_0_19,8:34:29,8:34:29,123,7,1505
1_PSCO_0_19,8:35:02,8:35:02,144,8,1687
1_PSCO_0_19,8:35:46,8:35:46,6,9,1933
1_PSCO_0_19,8:36:43,8:36:43,99,10,2248
1_PSCO_0_19,8:41:03,8:41:03,132,11,3692
1_PSCO_0_19,8:41:44,8:41:44,143,12,3922
1_PSCO_0_19,8:42:52,8:42:52,42,13,4299
1_PSCO_0_19,8:44:36,8:44:36,102,14,4874
1_PSCO_0_19,8:44:45,8:44:45,114,15,4926
1_PSCO_0_19,8:48:34,8:48:34,133,16,6198
1_PSCO_0_19,8:49:22,8:49:22,113,17,6467
1_PSCO_0_19,8:50:00,8:50:00,125,18,6679
1_PSCO_0_19,8:52:33,8:52:33,69,19,7528
1_PSCO_1_19,8:30:00,8:30:00,69,1,0
1_PSCO_1_19,8:32:33,8:32:33,125,2,849
1_PSCO_1_19,8:33:11,8:33:11,113,3,1061
1_PSCO_1_19,8:33:59,8:33:59,133,4,1330
1_PSCO_1_19,8:37:48,8:37:48,114,5,2602
1_PSCO_1_19,8:37:57,8:37:57,102,6,2654
1_PSCO_1_19,8:39:41,8:39:41,42,7,3229
1_PSCO_1_19,8:40:49,8:40:49,143,8,3606
1_PSCO_1_19,8:41:30,8:41:30,132,9,3836
1_PSCO_1_19,8:45:50,8:45:50,99,10,5280
1_PSCO_1_19,8:46:47,8:46:47,6,11,5595
1_PSCO_1_19,8:47:31,8:47:31,144,12,5841
1_PSCO_1_19,8:48:04,8:48:04,123,13,6023
1_PSCO_1_19,8:48:46,8:48:46,119,14,6259
1_PSCO_1_19,8:49:30,8:49:30,98,15,6506
1_PSCO_1_19,8:49:37,8:49:37,83,16,6543
1_PSCO_1_19,8:50:21,8:50:21,19,17,6787
1_PSCO_1_19,8:51:38,8:51:38,22,18,7216
1_PSCO_1_19,8:52:34,8:52:34,79,19,7528
1_PSCO_0_20,8:40:00,8:40:00,79,1,0
1_PSCO_0_20,8:40:56,8:40:56,22,2,312
1_PSCO_0_20,8:42:13,8:42:13,19,3,741
1_PSCO_0_20,8:42:57,8:42:57,83,4,986
1_PSCO_0_20,8:43:03,8:43:03,98,5,1022
1_PSCO_0_20,8:43:47,8:43:47,119,6,1269
1_PSCO_0_20,8:44:29,8:44:29,123,7,1505
1_PSCO_0_20,8:45:02,8:45:02,144,8,1687
1_PSCO_0_20,8:45:46,8:45:46,6,9,1933
1_PSCO_0_20,8:46:43,8:46:43,99,10,2248
1_PSCO_0_20,8:51:03,8:51:03,132,11,3692
1_PSCO_0_20,8:51:44,8:51:44,143,12,3922
1_PSCO_0_20,8:52:52,8:52:52,42,13,4299
1_PSCO_0_20,8:54:36,8:54:36,102,14,4874
1_PSCO_0_20,8:54:45,8:54:45,114,15,4926
1_PSCO_0_20,8:58:34,8:58:34,133,16,6198
1_PSCO_0_20,8:59:22,8:59:22,113,17,6467
1_PSCO_0_20,9:00:00,9:00:00,125,18,6679
1_PSCO_0_20,9:02:33,9:02:33,69,19,7528
1_PSCO_1_20,8:40:00,8:40:00,69,1,0
1_PSCO_1_20,8:42:33,8:42:33,125,2,849
1_PSCO_1_20,8:43:11,8:43:11,113,3,1061
1_PSCO_1_20,8:43:59,8:43:59,133,4,1330
1_PSCO_1_20,8:47:48,8:47:48,114,5,2602
1_PSCO_1_20,8:47:57,8:47:57,102,6,2654
1_PSCO_1_20,8:49:41,8:49:41,42,7,3229
1_PSCO_1_20,8:50:49,8:50:49,143,8,3606
1_PSCO_1_20,8:51:30,8:51:30,132,9,3836
1_PSCO_1_20,8:55:50,8:55:50,99,10,5280
1_PSCO_1_20,8:56:47,8:56:47,6,11,5595
1_PSCO_1_20,8:57:31,8:57:31,144,12,5841
1_PSCO_1_20,8:58:04,8:58:04,123,13,6023
1_PSCO_1_20,8:58:46,8:58:46,119,14,6259
1_PSCO_1_20,8:59:30,8:59:30,98,15,6506
1_PSCO_1_20,8:59:37,8:59:37,83,16,6543
1_PSCO_1_20,9:00:21,9:00:21,19,17,6787
1_PSCO_1_20,9:01:38,9:01:38,22,18,7216
1_PSCO_1_20,9:02:34,9:02:34,79,19,7528
1_PSCO_0_21,8:50:00,8:50:00,79,1,0
1_PSCO_0_21,8:50:56,8:50:56,22,2,312
1_PSCO_0_21,8:52:13,8:52:13,19,3,741
1_PSCO_0_21,8:52:57,8:52:57,83,4,986
1_PSCO_0_21,8:53:03,8:53:03,98,5,1022
1_PSCO_0_21,8:53:47,8:53:47,119,6,1269
1_PSCO_0_21,8:54:29,8:54:29,123,7,1505
1_PSCO_0_21,8:55:02,8:55:02,144,8,1687
1_PSCO_0_21,8:55:46,8:55:46,6,9,1933
1_PSCO_0_21,8:56:43,8:56:43,99,10,2248
1_PSCO_0_21,9:01:03,9:01:03,132,11,3692
1_PSCO_0_21,9:01:44,9:01:44,143,12,3922
1_PSCO_0_21,9:02:52,9:02:52,42,13,4299
1_PSCO_0_21,9:04:36,9:04:36,102,14,4874
1_PSCO_0_21,9:04:45,9:04:45,114,15,4926
1_PSCO_0_21,9:08:34,9:08:34,133,16,6198
1_PSCO_0_21,9:09:22,9:09:22,113,17,6467
1_PSCO_0_21,9:10:00,9:10:00,125,18,6679
1_PSCO_0_21,9:12:33,9:12:33,69,19,7528
1_PSCO_1_21,8:50:00,8:50:00,69,1,0
1_PSCO_1_21,8:52:33,8:52:33,125,2,849
1_PSCO_1_21,8:53:11,8:53:11,113,3,1061
1_PSCO_1_21,8:53:59,8:53:59,133,4,1330
1_PSCO_1_21,8:57:48,8:57:48,114,5,2602
1_PSCO_1_21,8:57:57,8:57:57,102,6,2654
1_PSCO_1_21,8:59:41,8:59:41,42,7,3229
1_PSCO_1_21,9:00:49,9:00:49,143,8,3606
1_PSCO_1_21,9:01:30,9:01:30,132,9,3836
1_PSCO_1_21,9:05:50,9:05:50,99,10,5280
1_PSCO_1_21,9:06:47,9:06:47,6,11,5595
1_PSCO_1_21,9:07:31,9:07:31,144,12,5841
1_PSCO_1_21,9:08:04,9:08:04,123,13,6023
1_PSCO_1_21,9:08:46,9:08:46,119,14,6259
1_PSCO_1_21,9:09:30,9:09:30,98,15,6506
1_PSCO_1_21,9:09:37,9:09:37,83,16,6543
1_PSCO_1_21,9:10:21,9:10:21,19,17,6787
1_PSCO_1_21,9:11:38,9:11:38,22,18,7216
1_PSCO_1_21,9:12:34,9:12:34,79,19,7528
1_PSCO_0_22,9:00:00,9:00:00,79,1,0
1_PSCO_0_22,9:00:56,9:00:56,22,2,312
1_PSCO_0_22,9:02:13,9:02:13,19,3,741
1_PSCO_0_22,9:02:57,9:02:57,83,4,986
1_PSCO_0_22,9:03:03,9:03:03,98,5,1022
1_PSCO_0_22,9:03:47,9:03:47,119,6,1269
1_PSCO_0_22,9:04:29,9:04:29,123,7,1505
1_PSCO_0_22,9:05:02,9:05:02,144,8,1687
1_PSCO_0_22,9:05:46,9:05:46,6,9,1933
1_PSCO_0_22,9:06:43,9:06:43,99,10,2248
1_PSCO_0_22,9:11:03,9:11:03,132,11,3692
1_PSCO_0_22,9:11:44,9:11:44,143,12,3922
1_PSCO_0_22,9:12:52,9:12:52,42,13,4299
1_PSCO_0_22,9:14:36,9:14:36,102,14,4874
1_PSCO_0_22,9:14:45,9:14:45,114,15,4926
1_PSCO_0_22,9:18:34,9:18:34,133,16,6198
1_PSCO_0_22,9:19:22,9:19:22,113,17,6467
1_PSCO_0_22,9:20:00,9:20:00,125,18,6679
1_PSCO_0_22,9:22:33,9:22:33,69,19,7528
1_PSCO_1_22,9:00:00,9:00:00,69,1,0
1_PSCO_1_22,9:02:33,9:02:33,125,2,849
1_PSCO_1_22,9:03:11,9:03:11,113,3,1061
1_PSCO_1_22,9:03:59,9:03:59,133,4,1330
1_PSCO_1_22,9:07:48,9:07:48,114,5,2602
1_PSCO_1_22,9:07:57,9:07:57,102,6,2654
1_PSCO_1_22,9:09:41,9:09:41,42,7,3229
1_PSCO_1_22,9:10:49,9:10:49,143,8,3606
1_PSCO_1_22,9:11:30,9:11:30,132,9,3836
1_PSCO_1_22,9:15:50,9:15:50,99,10,5280
1_PSCO_1_22,9:16:47,9:16:47,6,11,5595
1_PSCO_1_22,9:17:31,9:17:31,144,12,5841
1_PSCO_1_22,9:18:04,9:18:04,123,13,6023
1_PSCO_1_22,9:18:46,9:18:46,119,14,6259
1_PSCO_1_22,9:19:30,9:19:30,98,15,6506
1_PSCO_1_22,9:19:37,9:19:37,83,16,6543
1_PSCO_1_22,9:20:21,9:20:21,19,17,6787
1_PSCO_1_22,9:21:38,9:21:38,22,18,7216
1_PSCO_1_22,9:22:34,9:22:34,79,19,7528
1_PSCO_0_23,9:15:00,9:15:00,79,1,0
1_PSCO_0_23,9:15:56,9:15:56,22,2,312
1_PSCO_0_23,9:17:13,9:17:13,19,3,741
1_PSCO_0_23,9:17:57,9:17:57,83,4,986
1_PSCO_0_23,9:18:03,9:18:03,98,5,1022
1_PSCO_0_23,9:18:47,9:18:47,119,6,1269
1_PSCO_0_23,9:19:29,9:19:29,123,7,1505
1_PSCO_0_23,9:20:02,9:20:02,144,8,1687
1_PSCO_0_23,9:20:46,9:20:46,6,9,1933
1_PSCO_0_23,9:21:43,9:21:43,99,10,2248
1_PSCO_0_23,9:26:03,9:26:03,132,11,3692
1_PSCO_0_23,9:26:44,9:26:44,143,12,3922
1_PSCO_0_23,9:27:52,9:27:52,42,13,4299
1_PSCO_0_23,9:29:36,9:29:36,102,14,4874
1_PSCO_0_23,9:29:45,9:29:45,114,15,4926
1_PSCO_0_23,9:33:34,9:33:34,133,16,6198
1_PSCO_0_23,9:34:22,9:34:22,113,17,6467
1_PSCO_0_23,9:35:00,9:35:00,125,18,6679
1_PSCO_0_23,9:37:33,9:37:33,69,19,7528
1_PSCO_1_23,9:15:00,9:15:00,69,1,0
1_PSCO_1_23,9:17:33,9:17:33,125,2,849
1_PSCO_1_23,9:18:11,9:18:11,113,3,1061
1_PSCO_1_23,9:18:59,9:18:59,133,4,1330
1_PSCO_1_23,9:22:48,9:22:48,114,5,2602
1_PSCO_1_23,9:22:57,9:22:57,102,6,2654
1_PSCO_1_23,9:24:41,9:24:41,42,7,3229
1_PSCO_1_23,9:25:49,9:25:49,143,8,3606
1_PSCO_1_23,9:26:30,9:26:30,132,9,3836
1_PSCO_1_23,9:30:50,9:30:50,99,10,5280
1_PSCO_1_23,9:31:47,9:31:47,6,11,5595
1_PSCO_1_23,9:32:31,9:32:31,144,12,5841
1_PSCO_1_23,9:33:04,9:33:04,123,13,6023
1_PSCO_1_23,9:33:46,9:33:46,119,14,6259
1_PSCO_1_23,9:34:30,9:34:30,98,15,6506
1_PSCO_1_23,9:34:37,9:34:37,83,16,6543
1_PSCO_1_23,9:35:21,9:35:21,19,17,6787
1_PSCO_1_23,9:36:38,9:36:38,22,18,7216
1_PSCO_1_23,9:37:34,9:37:34,79,19,7528
1_PSCO_0_24,9:30:00,9:30:00,79,1,0
1_PSCO_0_24,9:30:56,9:30:56,22,2,312
1_PSCO_0_24,9:32:13,9:32:13,19,3,741
1_PSCO_0_24,9:32:57,9:32:57,83,4,986
1_PSCO_0_24,9:33:03,9:33:03,98,5,1022
1_PSCO_0_24,9:33:47,9:33:47,119,6,1269
1_PSCO_0_24,9:34:29,9:34:29,123,7,1505
1_PSCO_0_24,9:35:02,9:35:02,144,8,1687
1_PSCO_0_24,9:35:46,9:35:46,6,9,1933
1_PSCO_0_24,9:36:43,9:36:43,99,10,2248
1_PSCO_0_24,9:41:03,9:41:03,132,11,3692
1_PSCO_0_24,9:41:44,9:41:44,143,12,3922
1_PSCO_0_24,9:42:52,9:42:52,42,13,4299
1_PSCO_0_24,9:44:36,9:44:36,102,14,4874
1_PSCO_0_24,9:44:45,9:44:45,114,15,4926
1_PSCO_0_24,9:48:34,9:48:34,133,16,6198
1_PSCO_0_24,9:49:22,9:49:22,113,17,6467
1_PSCO_0_24,9:50:00,9:50:00,125,18,6679
1_PSCO_0_24,9:52:33,9:52:33,69,19,7528
1_PSCO_1_24,9:30:00,9:30:00,69,1,0
1_PSCO_1_24,9:32:33,9:32:33,125,2,849
1_PSCO_1_24,9:33:11,9:33:11,113,3,1061
1_PSCO_1_24,9:33:59,9:33:59,133,4,1330
1_PSCO_1_24,9:37:48,9:37:48,114,5,2602
1_PSCO_1_24,9:37:57,9:37:57,102,6,2654
1_PSCO_1_24,9:39:41,9:39:41,42,7,3229
1_PSCO_1_24,9:40:49,9:40:49,143,8,3606
1_PSCO_1_24,9:41:30,9:41:30,132,9,3836
1_PSCO_1_24,9:45:50,9:45:50,99,10,5280
1_PSCO_1_24,9:46:47,9:46:47,6,11,5595
1_PSCO_1_24,9:47:31,9:47:31,144,12,5841
1_PSCO_1_24,9:48:04,9:48:04,123,13,6023
1_PSCO_1_24,9:48:46,9:48:46,119,14,6259
1_PSCO_1_24,9:49:30,9:49:30,98,15,6506
1_PSCO_1_24,9:49:37,9:49:37,83,16,6543
1_PSCO_1_24,9:50:21,9:50:21,19,17,6787
1_PSCO_1_24,9:51:38,9:51:38,22,18,7216
1_PSCO_1_24,9:52:34,9:52:34,79,19,7528
1_PSCO_0_25,9:45:00,9:45:00,79,1,0
1_PSCO_0_25,9:45:56,9:45:56,22,2,312
1_PSCO_0_25,9:47:13,9:47:13,19,3,741
1_PSCO_0_25,9:47:57,9:47:57,83,4,986
1_PSCO_0_25,9:48:03,9:48:03,98,5,1022
1_PSCO_0_25,9:48:47,9:48:47,119,6,1269
1_PSCO_0_25,9:49:29,9:49:29,123,7,1505
1_PSCO_0_25,9:50:02,9:50:02,144,8,1687
1_PSCO_0_25,9:50:46,9:50:46,6,9,1933
1_PSCO_0_25,9:51:43,9:51:43,99,10,2248
1_PSCO_0_25,9:56:03,9:56:03,132,11,3692
1_PSCO_0_25,9:56:44,9:56:44,143,12,3922
1_PSCO_0_25,9:57:52,9:57:52,42,13,4299
1_PSCO_0_25,9:59:36,9:59:36,102,14,4874
1_PSCO_0_25,9:59:45,9:59:45,114,15,4926
1_PSCO_0_25,10:03:34,10:03:34,133,16,6198
1_PSCO_0_25,10:04:22,10:04:22,113,17,6467
1_PSCO_0_25,10:05:00,10:05:00,125,18,6679
1_PSCO_0_25,10:07:33,10:07:33,69,19,7528
1_PSCO_1_25,9:45:00,9:45:00,69,1,0
1_PSCO_1_25,9:47:33,9:47:33,125,2,849
1_PSCO_1_25,9:48:11,9:48:11,113,3,1061
